# x		log(rho_ddm)		log(rho_CFT)
-1.106660e+01	3.362415e+00	8.236152e+00
-1.106670e+01	3.362715e+00	8.236552e+00
-1.106680e+01	3.363015e+00	8.236952e+00
-1.106690e+01	3.363315e+00	8.237352e+00
-1.106700e+01	3.363615e+00	8.237752e+00
-1.106710e+01	3.363915e+00	8.238152e+00
-1.106720e+01	3.364215e+00	8.238552e+00
-1.106730e+01	3.364515e+00	8.238952e+00
-1.106740e+01	3.364815e+00	8.239352e+00
-1.106750e+01	3.365115e+00	8.239752e+00
-1.106760e+01	3.365415e+00	8.240152e+00
-1.106770e+01	3.365715e+00	8.240552e+00
-1.106780e+01	3.366015e+00	8.240952e+00
-1.106790e+01	3.366315e+00	8.241352e+00
-1.106800e+01	3.366615e+00	8.241752e+00
-1.106810e+01	3.366915e+00	8.242152e+00
-1.106820e+01	3.367215e+00	8.242552e+00
-1.106830e+01	3.367515e+00	8.242952e+00
-1.106840e+01	3.367815e+00	8.243352e+00
-1.106850e+01	3.368115e+00	8.243752e+00
-1.106860e+01	3.368415e+00	8.244152e+00
-1.106870e+01	3.368715e+00	8.244552e+00
-1.106880e+01	3.369015e+00	8.244952e+00
-1.106890e+01	3.369315e+00	8.245352e+00
-1.106900e+01	3.369615e+00	8.245752e+00
-1.106910e+01	3.369915e+00	8.246152e+00
-1.106920e+01	3.370215e+00	8.246552e+00
-1.106930e+01	3.370515e+00	8.246952e+00
-1.106940e+01	3.370815e+00	8.247352e+00
-1.106950e+01	3.371115e+00	8.247752e+00
-1.106960e+01	3.371415e+00	8.248152e+00
-1.106970e+01	3.371715e+00	8.248552e+00
-1.106980e+01	3.372015e+00	8.248952e+00
-1.106990e+01	3.372315e+00	8.249352e+00
-1.107000e+01	3.372615e+00	8.249752e+00
-1.107010e+01	3.372915e+00	8.250152e+00
-1.107020e+01	3.373215e+00	8.250552e+00
-1.107030e+01	3.373515e+00	8.250952e+00
-1.107040e+01	3.373815e+00	8.251352e+00
-1.107050e+01	3.374115e+00	8.251752e+00
-1.107060e+01	3.374415e+00	8.252152e+00
-1.107070e+01	3.374715e+00	8.252552e+00
-1.107080e+01	3.375015e+00	8.252952e+00
-1.107090e+01	3.375315e+00	8.253352e+00
-1.107100e+01	3.375615e+00	8.253752e+00
-1.107110e+01	3.375915e+00	8.254152e+00
-1.107120e+01	3.376215e+00	8.254552e+00
-1.107130e+01	3.376515e+00	8.254952e+00
-1.107140e+01	3.376815e+00	8.255352e+00
-1.107150e+01	3.377115e+00	8.255752e+00
-1.107160e+01	3.377415e+00	8.256152e+00
-1.107170e+01	3.377715e+00	8.256552e+00
-1.107180e+01	3.378015e+00	8.256952e+00
-1.107190e+01	3.378315e+00	8.257352e+00
-1.107200e+01	3.378615e+00	8.257752e+00
-1.107210e+01	3.378915e+00	8.258152e+00
-1.107220e+01	3.379215e+00	8.258552e+00
-1.107230e+01	3.379515e+00	8.258952e+00
-1.107240e+01	3.379815e+00	8.259352e+00
-1.107250e+01	3.380115e+00	8.259752e+00
-1.107260e+01	3.380415e+00	8.260152e+00
-1.107270e+01	3.380715e+00	8.260552e+00
-1.107280e+01	3.381015e+00	8.260952e+00
-1.107290e+01	3.381315e+00	8.261352e+00
-1.107300e+01	3.381615e+00	8.261752e+00
-1.107310e+01	3.381915e+00	8.262152e+00
-1.107320e+01	3.382215e+00	8.262552e+00
-1.107330e+01	3.382515e+00	8.262952e+00
-1.107340e+01	3.382815e+00	8.263352e+00
-1.107350e+01	3.383115e+00	8.263752e+00
-1.107360e+01	3.383415e+00	8.264152e+00
-1.107370e+01	3.383715e+00	8.264552e+00
-1.107380e+01	3.384015e+00	8.264952e+00
-1.107390e+01	3.384315e+00	8.265352e+00
-1.107400e+01	3.384615e+00	8.265752e+00
-1.107410e+01	3.384915e+00	8.266152e+00
-1.107420e+01	3.385215e+00	8.266552e+00
-1.107430e+01	3.385515e+00	8.266952e+00
-1.107440e+01	3.385815e+00	8.267352e+00
-1.107450e+01	3.386115e+00	8.267752e+00
